,Country,League,Club Name,Jersey Number,National,Name,Age,Matched Played,Goals,Yellow Cards,Red Card
15,Colombia,Colombia,Petrolera,18,Colombia,Florez Carrillo Freddy Alexander,26,27,0,16,0
16,Colombia,Colombia,Petrolera,10,Turkey,Guaycochea Luciano,27,22,2,5,0
17,Colombia,Colombia,Petrolera,28,Colombia,Herrera Baquero Jonathan,23,9,0,2,0
18,Colombia,Colombia,Petrolera,6,Colombia,Hurtado Torres Yhormar David,22,32,3,7,2
19,Colombia,Colombia,Petrolera,4,Colombia,Mancilla Juan,21,26,0,9,0
20,Colombia,Colombia,Petrolera,25,Colombia,Orozco Yeiner,25,14,0,3,0
21,Colombia,Colombia,Petrolera,9,Colombia,Portilla Orozco Juan Camilo,21,1,0,0,0
22,Colombia,Colombia,Petrolera,8,Colombia,Rios Henao Juan David,28,41,0,9,1
23,Colombia,Colombia,Petrolera,32,Colombia,Serna Alexis,21,16,2,6,1
24,Colombia,Colombia,Petrolera,29,Colombia,Torres Edwin,22,19,2,4,0
25,Colombia,Colombia,Petrolera,11,Colombia,Vasquez Jhon,24,38,12,12,1
26,Colombia,Colombia,Petrolera,24,Colombia,Arboleda Murillo Victor Manuel,22,3,0,0,0
27,Colombia,Colombia,Petrolera,19,Colombia,Arias Cesar,31,34,4,6,0
28,Colombia,Colombia,Petrolera,9,Colombia,Correa Jose,27,26,3,3,0
29,Colombia,Colombia,Petrolera,16,Colombia,Cuero Wilson,27,6,0,0,0
0,Paraguay,Paraguay,Olimpia Asuncion,12,Paraguay,Aguilar Alfredo,31,30,0,1,0
1,Paraguay,Paraguay,Olimpia Asuncion,1,Ecuador,Azcona Salinas Daniel Librado,35,10,0,1,0
2,Paraguay,Paraguay,Olimpia Asuncion,25,Paraguay,Gonzalez Ojeda Pedro Manuel,20,0,0,0,0
3,Paraguay,Paraguay,Olimpia Asuncion,25,Paraguay,Silva Joel,30,0,0,0,0
4,Paraguay,Paraguay,Olimpia Asuncion,21,Paraguay,Alcaraz Antolin,37,19,3,2,1
5,Paraguay,Paraguay,Olimpia Asuncion,5,Colombia,Arias Jorge,26,20,1,7,0
6,Paraguay,Paraguay,Olimpia Asuncion,30,Paraguay,Caceres Julio Cesar,40,0,0,0,0
7,Paraguay,Paraguay,Olimpia Asuncion,13,Uruguay,Olivera Maximiliano,27,11,0,6,0
8,Paraguay,Paraguay,Olimpia Asuncion,20,Colombia,Otalvaro Sergio,32,22,1,13,1
9,Paraguay,Paraguay,Olimpia Asuncion,19,Paraguay,Rolon Carlos,27,13,1,0,0
10,Paraguay,Paraguay,Olimpia Asuncion,28,Paraguay,Rolon Jesus,19,5,0,1,0
11,Paraguay,Paraguay,Olimpia Asuncion,4,Paraguay,Samudio Miguel,33,11,1,2,0
12,Paraguay,Paraguay,Olimpia Asuncion,3,Uruguay,Silva Alejandro,30,32,11,5,0
13,Paraguay,Paraguay,Olimpia Asuncion,4,Paraguay,Veron Dario,40,8,0,2,0
14,Paraguay,Paraguay,Olimpia Asuncion,33,Paraguay,Arce Teodoro,?,3,0,0,0
15,Paraguay,Paraguay,Olimpia Asuncion,17,Paraguay,Caballero Benitez Hernesto,28,15,1,6,0
16,Paraguay,Paraguay,Olimpia Asuncion,7,Paraguay,Camacho Nestor,32,29,11,5,0
17,Paraguay,Paraguay,Olimpia Asuncion,2,Paraguay,Candia Willian,26,14,3,0,0
18,Paraguay,Paraguay,Olimpia Asuncion,22,Paraguay,De la Cruz Luis,28,6,0,0,0
19,Paraguay,Paraguay,Olimpia Asuncion,14,Paraguay,Fernandez Hugo,21,15,2,2,0
20,Paraguay,Paraguay,Olimpia Asuncion,27,Paraguay,Leguizamon Jose,28,34,2,5,0
21,Paraguay,Paraguay,Olimpia Asuncion,10,Paraguay,Mendieta William,30,19,11,5,0
22,Paraguay,Paraguay,Olimpia Asuncion,6,Paraguay,Ortiz Richard,29,25,3,9,1
23,Paraguay,Paraguay,Olimpia Asuncion,29,Paraguay,Quintana Hugo,?,19,1,0,0
24,Paraguay,Paraguay,Olimpia Asuncion,8,Paraguay,Rojas Rodrigo,31,29,1,9,0
25,Paraguay,Paraguay,Olimpia Asuncion,,Paraguay,Torres Diego,17,0,0,0,0
26,Paraguay,Paraguay,Olimpia Asuncion,11,Paraguay,Torres Ivan,28,18,1,3,0
27,Paraguay,Paraguay,Olimpia Asuncion,36,Argentina,Vera Santiago,20,5,0,0,0
28,Paraguay,Paraguay,Olimpia Asuncion,32,Paraguay,Lopez Erik,17,11,4,0,0
29,Paraguay,Paraguay,Olimpia Asuncion,9,Paraguay,Montenegro Brian,26,27,10,2,0
30,Paraguay,Paraguay,Olimpia Asuncion,23,Paraguay,Ovelar Maldonado Roberto Andres,33,4,0,0,0
31,Paraguay,Paraguay,Olimpia Asuncion,24,Paraguay,Santa Cruz Roque,38,29,15,1,0
32,Paraguay,Paraguay,Olimpia Asuncion,16,Uruguay,Viudez Tabare,30,18,4,1,0
0,Paraguay,Paraguay,Libertad Asuncion,25,Paraguay,Machuca Alejandro,20,0,0,0,0
1,Paraguay,Paraguay,Libertad Asuncion,12,Paraguay,Servin Caballero Carlos Maria,32,7,0,1,0
2,Paraguay,Paraguay,Libertad Asuncion,1,Uruguay,Silva Martin,36,33,0,0,1
3,Paraguay,Paraguay,Libertad Asuncion,34,Paraguay,Gonzalez Rodrigo,19,0,0,0,0
4,Paraguay,Paraguay,Libertad Asuncion,3,Paraguay,Piris Ivan Rodrigo,30,26,0,8,0
5,Paraguay,Paraguay,Libertad Asuncion,5,Paraguay,Viera Diego,28,17,0,1,0
6,Paraguay,Paraguay,Libertad Asuncion,4,Paraguay,da Silva Paulo,39,16,0,0,1
7,Paraguay,Paraguay,Libertad Asuncion,16,Paraguay,Aquino Sergio,40,19,0,1,0
8,Paraguay,Paraguay,Libertad Asuncion,2,Paraguay,Benitez Alan,25,11,2,4,0
9,Paraguay,Paraguay,Libertad Asuncion,6,Paraguay,Benitez Angel,23,0,0,0,0
10,Paraguay,Paraguay,Libertad Asuncion,24,Paraguay,Bogado Giovanni,18,1,0,0,0
11,Paraguay,Paraguay,Libertad Asuncion,28,Paraguay,Bogarin Rodrigo,22,8,0,1,0
12,Paraguay,Paraguay,Libertad Asuncion,21,Paraguay,Caceres Blas,30,30,2,8,2
13,Paraguay,Paraguay,Libertad Asuncion,22,Paraguay,Canale Dominguez Jose,?,16,0,2,0
14,Paraguay,Paraguay,Libertad Asuncion,14,Paraguay,Cardozo Luis,31,28,0,5,0
15,Paraguay,Paraguay,Libertad Asuncion,26,Uruguay,Cougo Rivero Carlos Ayrton,23,13,0,4,0
16,Paraguay,Paraguay,Libertad Asuncion,17,Paraguay,Espinoza Acosta Mathias David,22,27,0,5,0
17,Paraguay,Paraguay,Libertad Asuncion,31,Paraguay,Martinez Hugo,19,5,0,2,0
18,Paraguay,Paraguay,Libertad Asuncion,13,Colombia,Mejia Alexander,31,32,0,12,0
19,Paraguay,Paraguay,Libertad Asuncion,29,Paraguay,Morinigo Acosta Rodrigo Mario,21,0,0,0,0
20,Paraguay,Paraguay,Libertad Asuncion,15,Paraguay,Oviedo Alfio,23,6,2,1,0
21,Paraguay,Paraguay,Libertad Asuncion,10,Paraguay,Recalde Jorge,27,17,6,5,0
22,Paraguay,Paraguay,Libertad Asuncion,7,Uruguay,Rivero Fernandez Rodrigo,23,12,1,0,0
23,Paraguay,Paraguay,Libertad Asuncion,18,Paraguay,Riveros Cristian,37,23,1,1,0
24,Paraguay,Paraguay,Libertad Asuncion,10,Colombia,Torres Macnelly,35,18,2,3,0
25,Paraguay,Paraguay,Libertad Asuncion,30,Paraguay,Amarilla Jesus,18,6,0,0,0
26,Paraguay,Paraguay,Libertad Asuncion,23,Paraguay,Benitez Edgar,32,30,11,2,0
27,Paraguay,Paraguay,Libertad Asuncion,9,Paraguay,Cardozo Oscar,36,28,9,6,0
28,Paraguay,Paraguay,Libertad Asuncion,10,Paraguay,Enciso Julio,15,2,0,0,0
29,Paraguay,Paraguay,Libertad Asuncion,19,Paraguay,Franco Ivan,?,34,10,5,0
30,Paraguay,Paraguay,Libertad Asuncion,35,Paraguay,Sanabria Lucas,?,1,0,1,0
0,Paraguay,Paraguay,Cerro Porteno,1,Argentina,Carrizo Juan,35,28,0,0,0
1,Paraguay,Paraguay,Cerro Porteno,25,Paraguay,Miers Jose,?,0,0,0,0
2,Paraguay,Paraguay,Cerro Porteno,12,Uruguay,Munoz Rodrigo,37,11,0,0,0
3,Paraguay,Paraguay,Cerro Porteno,5,Venezuela,Amorebieta Fernando,34,7,0,3,0
4,Paraguay,Paraguay,Cerro Porteno,3,Paraguay,Caceres Marcos,33,22,1,6,0
5,Paraguay,Paraguay,Cerro Porteno,6,Paraguay,Candia Salustiano,36,24,0,3,0
6,Paraguay,Paraguay,Cerro Porteno,19,Argentina,Churin Diego,29,28,10,10,1
7,Paraguay,Paraguay,Cerro Porteno,13,Paraguay,Duarte Alexis,19,1,0,1,0
8,Paraguay,Paraguay,Cerro Porteno,2,Paraguay,Espinola Alberto,28,23,4,4,0
9,Paraguay,Paraguay,Cerro Porteno,31,Paraguay,Meza Dilan,20,1,0,0,0
10,Paraguay,Paraguay,Cerro Porteno,38,Paraguay,Paniagua Ignacio,18,1,0,0,0
11,Paraguay,Paraguay,Cerro Porteno,24,Paraguay,Patino Martinez Juan Gabriel,29,9,2,1,0
12,Paraguay,Paraguay,Cerro Porteno,13,Paraguay,Rivas Leonardo,17,7,0,2,0
13,Paraguay,Paraguay,Cerro Porteno,29,Colombia,Saiz Juan,27,17,0,4,0
14,Paraguay,Paraguay,Cerro Porteno,16,Paraguay,Vargas Luis,?,2,0,0,0
15,Paraguay,Paraguay,Cerro Porteno,26,Paraguay,Acosta Marcos,27,15,1,0,0
16,Paraguay,Paraguay,Cerro Porteno,22,Paraguay,Aguilar Juan,30,26,0,8,0
17,Paraguay,Paraguay,Cerro Porteno,30,Paraguay,Baez Julio,19,9,0,0,0
18,Paraguay,Paraguay,Cerro Porteno,27,Paraguay,Benitez Jorge,27,14,7,2,1
19,Paraguay,Paraguay,Cerro Porteno,14,Paraguay,Caceres Victor,34,13,1,2,0
20,Paraguay,Paraguay,Cerro Porteno,15,Paraguay,Cardozo Angel,25,7,1,0,0
21,Paraguay,Paraguay,Cerro Porteno,7,Argentina,Carrizo Federico,28,26,3,5,1
22,Paraguay,Paraguay,Cerro Porteno,30,Paraguay,Colman Escobar David Josue,21,0,0,0,0
23,Paraguay,Paraguay,Cerro Porteno,23,Argentina,Farina Luis,28,7,0,0,0
24,Paraguay,Paraguay,Cerro Porteno,35,Paraguay,Francisco Rodriguez Alan,19,16,4,0,0
25,Paraguay,Paraguay,Cerro Porteno,28,Paraguay,Namandu Marcelino,20,1,0,0,0
26,Paraguay,Paraguay,Cerro Porteno,8,Uruguay,Palau Balzaretti Marcelo Jose,34,20,2,3,0
27,Paraguay,Paraguay,Cerro Porteno,11,Paraguay,Ruiz Oscar,28,29,10,1,0
28,Paraguay,Paraguay,Cerro Porteno,20,Paraguay,Villasanti Rolon Mathias Adalberto,22,32,2,9,1
29,Paraguay,Paraguay,Cerro Porteno,10,Paraguay,dos Santos Julio,36,3,0,0,0
30,Paraguay,Paraguay,Cerro Porteno,37,Paraguay,Acosta Alex,?,2,0,0,0
31,Paraguay,Paraguay,Cerro Porteno,21,Paraguay,Arzamendia Santiago,21,23,0,8,0
32,Paraguay,Paraguay,Cerro Porteno,16,Paraguay,Diaz Sergio,21,13,2,1,0
33,Paraguay,Paraguay,Cerro Porteno,9,Argentina,Larrivey Joaquin,35,28,12,3,0
34,Paraguay,Paraguay,Cerro Porteno,4,Uruguay,Novick Hernan,30,22,6,10,0
35,Paraguay,Paraguay,Cerro Porteno,17,Paraguay,Ovelar Fernando,15,2,0,0,0
36,Paraguay,Paraguay,Cerro Porteno,34,Paraguay,Rojas Villalba Alexis Ricardo,23,1,0,0,0
37,Paraguay,Paraguay,Cerro Porteno,18,Paraguay,Valdez Nelson,35,24,10,5,0
0,Paraguay,Paraguay,Guarani,1,Uruguay,Bava Jorge,?,12,0,1,1
1,Paraguay,Paraguay,Guarani,25,Paraguay,Franco Arza Antonio Alejandro,28,4,0,0,0
2,Paraguay,Paraguay,Guarani,12,Argentina,Oscar Don Ignacio,37,9,0,0,0
3,Paraguay,Paraguay,Guarani,33,Paraguay,Perez Aldo,19,0,0,0,0
4,Paraguay,Paraguay,Guarani,24,Paraguay,Baez Cristian,29,16,1,8,0
5,Paraguay,Paraguay,Guarani,13,Argentina,Benitez Angel Guillermo,25,13,1,6,1
6,Paraguay,Paraguay,Guarani,13,Argentina,Benitez Guillermo,25,15,0,4,0
7,Paraguay,Paraguay,Guarani,18,Paraguay,Cabral Luis,36,31,3,8,0
8,Paraguay,Paraguay,Guarani,20,Paraguay,Fernandez Urbieta Roberto,19,9,0,2,0
9,Paraguay,Paraguay,Guarani,32,Paraguay,Franco Schlender Hugo Fabian,21,0,0,0,0
10,Paraguay,Paraguay,Guarani,6,Argentina,Lopes Hernan,28,9,0,2,0
11,Paraguay,Paraguay,Guarani,8,Paraguay,Morel Jorge,21,36,4,8,0
12,Paraguay,Paraguay,Guarani,33,Paraguay,Alborno Rodrigo,26,0,0,0,0
13,Paraguay,Paraguay,Guarani,29,Paraguay,Aquino Albert,20,0,0,0,0
14,Paraguay,Paraguay,Guarani,19,Argentina,Aquino Claudio,28,32,7,6,1
15,Paraguay,Paraguay,Guarani,28,Argentina,Barrientos Fernando,28,16,1,3,0
16,Paraguay,Paraguay,Guarani,10,Paraguay,Contrera Alberto,27,19,0,1,0
17,Paraguay,Paraguay,Guarani,14,Uruguay,Fernandez Rodrigo,23,35,1,14,0
18,Paraguay,Paraguay,Guarani,27,Paraguay,Florentin Bobadilla Jose Ignacio,?,5,0,1,0
19,Paraguay,Paraguay,Guarani,26,Paraguay,Gonzalez Cabral Marcelo Sebastian,23,24,3,5,0
20,Paraguay,Paraguay,Guarani,5,Paraguay,Ramirez Ivan,24,15,0,0,0
21,Paraguay,Paraguay,Guarani,4,Paraguay,Benitez Miguel,22,9,0,0,0
22,Paraguay,Paraguay,Guarani,9,Paraguay,Fernandez Fernando,27,16,7,1,0
23,Paraguay,Paraguay,Guarani,7,Paraguay,Gaona Orlando,29,10,0,1,0
24,Paraguay,Paraguay,Guarani,11,Paraguay,Garcia Epifanio,27,13,3,1,0
25,Paraguay,Paraguay,Guarani,16,Paraguay,Leiva Wilson,28,7,2,1,0
26,Paraguay,Paraguay,Guarani,30,Paraguay,Ortigoza Jose,32,36,12,6,0
27,Paraguay,Paraguay,Guarani,23,Paraguay,Perez Estiven,19,1,1,1,0
0,Paraguay,Paraguay,Sol de America,1,Paraguay,Centurion Victor,33,11,0,1,0
1,Paraguay,Paraguay,Sol de America,12,Paraguay,Escobar Ruben,28,25,0,1,1
2,Paraguay,Paraguay,Sol de America,28,Paraguay,Melgarejo Sandro,?,0,0,0,0
3,Paraguay,Paraguay,Sol de America,3,Paraguay,Acuna Cabrera Federico,34,18,1,7,1
4,Paraguay,Paraguay,Sol de America,5,Argentina,Cobos Facundo,26,15,1,2,0
5,Paraguay,Paraguay,Sol de America,19,Paraguay,Portillo Adrian,20,1,0,0,0
6,Paraguay,Paraguay,Sol de America,21,Paraguay,Portillo Milciades,27,39,2,7,0
7,Paraguay,Paraguay,Sol de America,27,Paraguay,Velazquez Gustavo Alberto,31,35,1,9,0
8,Paraguay,Paraguay,Sol de America,20,Paraguay,Villalba Chamorro Ivan Emilio,24,31,3,16,2
9,Paraguay,Paraguay,Sol de America,18,Paraguay,Caceres Juan,17,1,0,0,0
10,Paraguay,Paraguay,Sol de America,6,Paraguay,Ferreira Edgar,32,33,1,7,0
11,Paraguay,Paraguay,Sol de America,8,Argentina,Fredes Hernan,32,21,1,4,0
12,Paraguay,Paraguay,Sol de America,10,Paraguay,Mendoza Jorge Dario,30,15,0,3,0
13,Paraguay,Paraguay,Sol de America,7,Paraguay,Vera Grance Aldo Anibal,32,28,0,6,0
14,Paraguay,Paraguay,Sol de America,24,Paraguay,Chavez Centurion Guido Manuel,21,3,0,0,0
15,Paraguay,Paraguay,Sol de America,9,Argentina,Colombini Ignacio,27,14,3,1,0
16,Paraguay,Paraguay,Sol de America,18,Paraguay,Fernandez Osmar,19,13,1,1,0
17,Paraguay,Paraguay,Sol de America,10,Argentina,Gimenez Martin,28,8,1,2,1
18,Paraguay,Paraguay,Sol de America,23,Argentina,Jourdan Federico,28,31,8,2,1
19,Paraguay,Paraguay,Sol de America,11,Argentina,Pardo Matias Gabriel,24,30,3,16,1
20,Paraguay,Paraguay,Sol de America,15,Paraguay,Rojas Tomas,22,4,1,1,0
21,Paraguay,Paraguay,Sol de America,22,Paraguay,Ruiz Diaz Rodrigo,20,22,1,2,0
22,Paraguay,Paraguay,Sol de America,17,Paraguay,Viera Nildo,26,16,1,4,0
0,Paraguay,Paraguay,River Plate,1,Paraguay,Almada Horacio,?,3,0,0,0
1,Paraguay,Paraguay,River Plate,27,Paraguay,Gavilan Pablo Martin,30,35,0,3,0
2,Paraguay,Paraguay,River Plate,12,Paraguay,Vera Armando,26,1,0,0,0
3,Paraguay,Paraguay,River Plate,32,Paraguay,Arce Marcelo,21,2,0,2,0
4,Paraguay,Paraguay,River Plate,18,Uruguay,Fernandez Richard,23,25,0,8,0
5,Paraguay,Paraguay,River Plate,2,Paraguay,Gimenez Gustavo,32,37,0,5,1
6,Paraguay,Paraguay,River Plate,15,South Korea,Hee-Mang Jang,27,15,0,3,0
7,Paraguay,Paraguay,River Plate,5,Paraguay,Melgarejo Diego,23,2,0,1,0
8,Paraguay,Paraguay,River Plate,13,Paraguay,Miranda Herminio,34,30,0,11,0
9,Paraguay,Paraguay,River Plate,26,Paraguay,Montiel Carlos,25,32,0,9,0
10,Paraguay,Paraguay,River Plate,4,Paraguay,Montiel Eugenio,28,7,0,2,0
11,Paraguay,Paraguay,River Plate,20,Venezuela,Parra Francisco,33,3,0,0,0
12,Paraguay,Paraguay,River Plate,6,Paraguay,Saldivar Mario,29,12,0,5,0
13,Paraguay,Paraguay,River Plate,22,Argentina,Aguero Emiliano,24,33,1,7,1
14,Paraguay,Paraguay,River Plate,14,Paraguay,Ayala Wilson,24,5,0,1,0
15,Paraguay,Paraguay,River Plate,8,Argentina,Bustos Mateo,27,9,0,3,0
16,Paraguay,Paraguay,River Plate,37,Paraguay,Gaona Walter,?,2,0,1,0
17,Paraguay,Paraguay,River Plate,21,Paraguay,Gauto Juan,?,5,0,2,0
18,Paraguay,Paraguay,River Plate,19,Paraguay,Gonzalez Alex,22,2,0,0,0
19,Paraguay,Paraguay,River Plate,11,Paraguay,Maidana Javier Andres,24,8,0,1,0
20,Paraguay,Paraguay,River Plate,28,Paraguay,Melgarejo Blas,22,1,0,0,0
21,Paraguay,Paraguay,River Plate,3,Paraguay,Parra Francisco,27,11,1,2,0
22,Paraguay,Paraguay,River Plate,16,Argentina,Requena Jonathan,23,13,1,1,0
23,Paraguay,Paraguay,River Plate,10,Paraguay,Salinas Jorge,27,31,4,3,0
24,Paraguay,Paraguay,River Plate,7,Paraguay,Torales Silvio,28,33,7,5,1
25,Paraguay,Paraguay,River Plate,24,Paraguay,Vera Rodrigo,23,10,0,3,0
26,Paraguay,Paraguay,River Plate,23,Paraguay,Villasanti Victor,19,3,0,0,0
27,Paraguay,Paraguay,River Plate,35,Paraguay,Colman Osmar,19,34,6,3,1
28,Paraguay,Paraguay,River Plate,17,Paraguay,Gimenez Irala Oscar Guillermo,29,13,0,4,0
29,Paraguay,Paraguay,River Plate,11,Paraguay,Prieto Marcos,?,11,1,0,0
30,Paraguay,Paraguay,River Plate,9,Paraguay,Ramirez Robin,30,30,5,5,0
0,Paraguay,Paraguay,Diaz,25,Argentina,Cabral Osvaldo,34,7,0,0,0
1,Paraguay,Paraguay,Diaz,25,Paraguay,Gonzalez Jorge,30,0,0,0,0
2,Paraguay,Paraguay,Diaz,12,Paraguay,Martinez Irala Miguel Angel,21,33,0,0,0
3,Paraguay,Paraguay,Diaz,1,Paraguay,Serdán Colmán Gustavo Manuel,24,0,0,0,0
4,Paraguay,Paraguay,Diaz,22,Paraguay,Bartomeus Tomas,37,32,0,12,0
5,Paraguay,Paraguay,Diaz,27,Paraguay,Caceres Hugo,32,2,0,1,0
6,Paraguay,Paraguay,Diaz,32,Paraguay,Franco Fabian,21,7,0,1,0
7,Paraguay,Paraguay,Diaz,33,Paraguay,Garcete Alex,26,18,1,5,0
8,Paraguay,Paraguay,Diaz,21,Paraguay,Gimenez Luis Alejandro,21,5,0,0,0
9,Paraguay,Paraguay,Diaz,3,Paraguay,Godoy Jesus,21,2,0,1,0
10,Paraguay,Paraguay,Diaz,4,Paraguay,Ibarrola Wilson,23,33,1,7,0
11,Paraguay,Paraguay,Diaz,23,Paraguay,Mendoza Ayala David Bernardo,34,29,1,6,2
12,Paraguay,Paraguay,Diaz,2,Paraguay,Meza Pablo,?,19,3,7,0
13,Paraguay,Paraguay,Diaz,18,Paraguay,Vera Cabrera Diego Roberto,30,16,1,4,1
14,Paraguay,Paraguay,Diaz,3,Paraguay,Zaracho Sebastian,?,0,0,0,0
15,Paraguay,Paraguay,Diaz,28,Paraguay,Aquino Luis,18,4,0,1,0
16,Paraguay,Paraguay,Diaz,5,Paraguay,Campuzano Alvaro,24,17,1,4,0
17,Paraguay,Paraguay,Diaz,17,Colombia,Canizalez Gustavo,23,1,0,0,0
18,Paraguay,Paraguay,Diaz,32,Paraguay,Cattaneo Ariel,?,5,0,0,0
19,Paraguay,Paraguay,Diaz,16,Paraguay,Coronel Freddy Javier,30,1,0,0,0
20,Paraguay,Paraguay,Diaz,19,Paraguay,Cristaldo Gustavo,30,2,0,0,0
21,Paraguay,Paraguay,Diaz,14,Argentina,Gaitan Cristian,29,9,0,4,0
22,Paraguay,Paraguay,Diaz,8,Argentina,Gaitan Pablo,?,16,2,1,1
23,Paraguay,Paraguay,Diaz,32,Paraguay,Gamarra Gustavo,18,7,0,1,0
24,Paraguay,Paraguay,Diaz,7,Paraguay,Gimenez Enzo Daniel,21,34,4,6,0
25,Paraguay,Paraguay,Diaz,10,Paraguay,Godoy Diego,27,27,4,9,0
26,Paraguay,Paraguay,Diaz,19,Paraguay,Matto Luis,26,6,1,0,0
27,Paraguay,Paraguay,Diaz,27,Paraguay,Medina Bruno,22,0,0,0,0
28,Paraguay,Paraguay,Diaz,28,Paraguay,Romero Carlos,19,2,0,2,0
29,Paraguay,Paraguay,Diaz,15,Paraguay,Schuartzman Ariel,21,10,0,0,0
30,Paraguay,Paraguay,Diaz,31,Paraguay,Valenzuela David,?,5,0,0,0
31,Paraguay,Paraguay,Diaz,24,Egypt,Valiente Jose,22,8,0,1,0
32,Paraguay,Paraguay,Diaz,11,Paraguay,Doldan Diego,32,18,1,2,0
33,Paraguay,Paraguay,Diaz,17,Paraguay,Doldan Julio Sebastian,26,3,0,1,0
34,Paraguay,Paraguay,Diaz,17,Paraguay,Doldan Sebastian,26,2,0,0,0
35,Paraguay,Paraguay,Diaz,26,Brazil,Farias Lenon,23,4,0,1,0
36,Paraguay,Paraguay,Diaz,10,Paraguay,Leichtweis Rogerio Luis,31,18,5,2,0
37,Paraguay,Paraguay,Diaz,13,Chile,Nunez Segovia Hector,27,1,0,0,0
38,Paraguay,Paraguay,Diaz,29,Paraguay,Santa Cruz Julio,29,7,2,0,0
0,Paraguay,Paraguay,San Lorenzo,1,Paraguay,Galarza Lucas,19,0,0,0,0
1,Paraguay,Paraguay,San Lorenzo,1,Paraguay,Gill Orlando,?,0,0,0,0
2,Paraguay,Paraguay,San Lorenzo,12,Paraguay,Quinonez Wilson Daniel,?,36,0,7,0
3,Paraguay,Paraguay,San Lorenzo,1,Paraguay,Rodriguez Rodolfo,32,3,0,0,0
4,Paraguay,Paraguay,San Lorenzo,5,Paraguay,Adorno Pablo,23,25,0,4,0
5,Paraguay,Paraguay,San Lorenzo,8,Uruguay,Ariosa Sebastian,34,20,0,6,0
6,Paraguay,Paraguay,San Lorenzo,22,Paraguay,Balbuena Jorge,26,10,0,3,0
7,Paraguay,Paraguay,San Lorenzo,29,Paraguay,Bareiro Zorrilla Nery Ruben,?,15,0,5,0
8,Paraguay,Paraguay,San Lorenzo,19,Paraguay,Caceres Luis,23,2,0,1,0
9,Paraguay,Paraguay,San Lorenzo,4,Paraguay,Ferreira Rodi David,21,23,0,2,0
10,Paraguay,Paraguay,San Lorenzo,13,Paraguay,Gallardo Orlando,25,26,0,10,0
11,Paraguay,Paraguay,San Lorenzo,3,Paraguay,Roman,32,16,1,5,0
12,Paraguay,Paraguay,San Lorenzo,3,Paraguay,Roman Adalberto,32,3,0,1,0
13,Paraguay,Paraguay,San Lorenzo,24,Paraguay,Aquino Hugo,?,6,0,0,0
14,Paraguay,Paraguay,San Lorenzo,14,Paraguay,Baez Acosta Rodrigo Daniel,24,2,0,0,0
15,Paraguay,Paraguay,San Lorenzo,6,Paraguay,Benitez Angel,23,34,2,12,0
16,Paraguay,Paraguay,San Lorenzo,15,Paraguay,Olmedo Alan,?,8,0,0,0
17,Paraguay,Paraguay,San Lorenzo,18,Paraguay,Orue Derlis,30,14,0,1,0
18,Paraguay,Paraguay,San Lorenzo,24,Paraguay,Salcedo Domingo,36,9,0,4,0
19,Paraguay,Paraguay,San Lorenzo,11,Paraguay,Vargas Christian,?,8,1,1,0
20,Paraguay,Paraguay,San Lorenzo,7,Paraguay,Caceres Alex,23,29,6,3,1
21,Paraguay,Paraguay,San Lorenzo,20,Paraguay,Escobar Luis Fernando,?,3,0,0,0
22,Paraguay,Paraguay,San Lorenzo,20,Paraguay,Escobar Rodrguez Fernando Roberto,21,4,0,0,0
23,Paraguay,Paraguay,San Lorenzo,37,Paraguay,Fernandez Palacios Nestor Adrian,27,27,3,0,0
24,Paraguay,Paraguay,San Lorenzo,9,Uruguay,Fernandez Sebastian,30,30,11,6,0
25,Paraguay,Paraguay,San Lorenzo,32,Paraguay,Gonzales Carlos,31,13,4,1,0
26,Paraguay,Paraguay,San Lorenzo,34,Paraguay,Martin Sanchez,19,2,0,0,0
27,Paraguay,Paraguay,San Lorenzo,25,Paraguay,Mino Ignacio,27,7,0,1,0
28,Paraguay,Paraguay,San Lorenzo,17,Paraguay,Otazu Mario,?,12,0,0,0
29,Paraguay,Paraguay,San Lorenzo,21,Paraguay,Paredes Orquiola Cristian David,29,26,7,4,1
30,Paraguay,Paraguay,San Lorenzo,10,Paraguay,Reyes Ismael,23,11,1,0,0
31,Paraguay,Paraguay,San Lorenzo,23,Argentina,Toledo Alejandro,?,10,2,0,0
0,Paraguay,Paraguay,Nacional Asuncion,12,Paraguay,Espinola Juan,25,28,0,1,0
1,Paraguay,Paraguay,Nacional Asuncion,1,Paraguay,Riveros Cristian,21,0,0,0,0
2,Paraguay,Paraguay,Nacional Asuncion,30,Paraguay,Rojas Santiago,?,11,0,0,0
3,Paraguay,Paraguay,Nacional Asuncion,26,Paraguay,Amaro Matias,18,0,0,0,0
4,Paraguay,Paraguay,Nacional Asuncion,32,Paraguay,Areco Enrique,18,1,0,0,0
5,Paraguay,Paraguay,Nacional Asuncion,3,Bolivia,Barrientos Victor,24,20,1,5,0
6,Paraguay,Paraguay,Nacional Asuncion,23,Paraguay,Benitez Ariel,22,0,0,0,0
7,Paraguay,Paraguay,Nacional Asuncion,23,Paraguay,Caceres Samuel,30,2,0,1,0
8,Paraguay,Paraguay,Nacional Asuncion,26,Paraguay,Cristaldo Eric,28,4,0,1,0
9,Paraguay,Paraguay,Nacional Asuncion,15,Paraguay,Davalos Valdez Victor Hugo,28,24,1,3,0
10,Paraguay,Paraguay,Nacional Asuncion,4,Paraguay,Garay Ricardo,22,21,1,14,1
